SPECTRUM_ID,WAVELENGTH,AMPLITUDE
195.0,16468.31053272671,0.06194208016522672
195.0,16947.159027368947,0.3210292276845526
201.0,15134.950329529725,0.0929816366409884
202.0,15799.184352424421,0.09468349100965731
205.0,16422.338514124087,0.054809961717007305
206.0,16368.892091887747,0.29102752314679425
207.0,15798.557260779813,0.11158804569186835
209.0,15390.013472159906,0.1792907260461505
209.0,15495.264716990587,0.046571511728046175
209.0,15504.47267650373,0.10799105883537057
209.0,15564.780482866117,0.07913350426935142
209.0,15864.682352831303,0.04992590057524921
209.0,16009.90701408611,0.05531033914150085
209.0,16013.003904123672,0.08397689704441721
209.0,16123.339545948336,0.19561465708348408
209.0,16189.15002253319,0.22693506571275912
209.0,16229.370193615872,0.13032803556290798
209.0,16410.771557042237,0.047904225571609414
209.0,16419.202066239057,0.5849002949458845
209.0,16548.071205052016,0.060624674721929804
209.0,16725.807543545667,0.06522918846248107
210.0,15255.870727662103,0.04681115062041199
210.0,15723.729772128561,0.03530912023086641
219.0,16257.107807479199,0.06062171977114963
228.0,16199.111342123299,0.04554561298076834
229.0,15852.435689228645,0.06127071307325292
229.0,16402.158337031673,0.0500544981494195
232.0,16487.810982315328,0.06707769170408358
246.0,15780.436064849444,0.07313421572637252
249.0,15882.393520170352,0.03668377365140277
250.0,15136.623198502772,0.06201286574446115
254.0,16724.443152850403,0.036939737804407353
255.0,15799.30561573873,0.0972881251513335
255.0,16486.216546727417,0.05957611575664326
256.0,15798.65080288806,0.08010036382376201
259.0,15862.184608492234,0.07039713653740753
259.0,16302.980159178816,0.07214330291064902
261.0,15230.873444708344,0.08731722827381073
261.0,15231.230832927751,0.06489325652756738
261.0,15301.25313803928,0.07985606435177281
261.0,15305.481614683586,0.06510495161059264
261.0,15305.904526611983,0.0402780733244719
262.0,16654.477034687363,0.06430409890891378
262.0,16856.71347065236,0.040403955576944046
262.0,16894.168035984057,0.036540767089859726
275.0,15337.65624805496,0.07112526297233153
275.0,15513.897036658796,0.06583742929913895
275.0,15635.47213869743,0.07125099958117936
275.0,16036.035167875649,0.06904526138625464
275.0,16084.849436538896,0.0889479272838966
275.0,16355.996163393113,0.06016809563673527
275.0,16506.84764527009,0.3193878727926045
275.0,16558.275158619563,0.11682233549654321
275.0,16713.715294278918,0.2444566818944957
275.0,16785.20381514972,0.04374737948036744
275.0,16810.820261228422,0.04119129743991337
275.0,16834.386182822833,0.04218865724316882
275.0,16844.807318780822,0.25708031034163303
275.0,16956.8820781571,0.06852790670592665
277.0,15179.134178749602,0.072358632410397
277.0,15201.169443671608,0.07981484992198604
280.0,15800.397030802173,0.042094591370123655
281.0,15200.959433205371,0.05739955449400208
281.0,15201.729485605212,0.06472616050573628
281.0,15202.219539524918,0.06200917159626932
281.0,15202.849631856054,0.06285633216867764
282.0,16380.720495371857,0.058574165709345705
284.0,16002.030551595037,0.061401165377402714
287.0,15204.603359459768,0.06543539019136362
287.0,15908.3798551619,0.053666887870744515
287.0,16585.52374758239,0.0360204081178922
287.0,16609.669847473284,0.03956459554839622
287.0,16701.730676672734,0.048505667288958464
299.0,15898.464830002906,0.05421932707641246
303.0,16399.813330949484,0.06791623231544315
303.0,16680.267074055853,0.08311577847406015
303.0,16719.719993931132,0.07168442191023314
303.0,16769.688670980504,0.08237242972697846
303.0,16781.044923144647,0.08389721706589642
303.0,16795.193044846656,0.07427169120143431
315.0,15271.4755086496,0.13292295453543648
315.0,15271.897480941585,0.11195696972480522
315.0,16945.289777636317,0.0385041091214636
319.0,16767.140364699466,0.042806329990151534
322.0,16154.232654598847,0.12353898041657398
328.0,15938.413699864024,0.04223992794134457
328.0,16095.741922965266,0.053278877174877136
328.0,16096.631431112985,0.04542834368782173
340.0,15303.155807943956,0.04393854559872041
340.0,15444.398540735845,0.03870567159576399
340.0,16141.615573946288,0.06572446140940963
340.0,16326.195774578782,0.08487739953378859
340.0,16859.822575485203,0.060957924895365244
343.0,16893.79015195955,0.046572640340204495
343.0,16937.097984293483,0.07478453217410985
348.0,15698.891936923585,0.06448381975234266
348.0,16410.9982817961,0.058991510270234124
350.0,15548.875995417211,0.08203846089147447
350.0,16362.995446609704,0.047286071209019155
353.0,16168.845083631164,0.12338607378396055
353.0,16615.02139179623,0.03872377040203614
353.0,16919.008350345837,0.03540273416201503
356.0,15234.808515961722,0.07564841572321973
356.0,16888.030319904377,0.06498964420701481
357.0,15138.191680732465,0.10234699746129299
357.0,15199.279453921825,0.08541130921387094
357.0,15282.239445078265,0.05299775212660482
357.0,15326.429788440277,0.05977195732446674
357.0,16073.964321394978,0.0738534927845344
357.0,16188.738206869166,0.05207880758604004
357.0,16189.632854323423,0.26333009512205713
357.0,16497.152916463987,0.42130786479452076
357.0,16683.724128338836,0.10060250122490161
357.0,16697.790198746967,0.04532923902858142
363.0,15501.902463091006,0.08917704155853372
363.0,16303.21969549785,0.04305125411223094
363.0,16304.106368048813,0.048441712976886556
363.0,16610.81724244818,0.08202276088486594
363.0,16612.766173892174,0.07420844048275504
365.0,16424.38058799693,0.072045736047904
370.0,15137.77340281723,0.04502190238712078
370.0,15234.928788545367,0.2673740476497186
370.0,15648.654426433402,0.12446557053821689
370.0,16024.297526981893,0.16511521856680672
370.0,16188.067253722758,0.039812801956887967
370.0,16228.373704358772,0.049081428453607585
370.0,16345.379188150084,0.03844841229736859
370.0,16701.943108038762,0.036192703367371015
370.0,16834.05393518718,0.09086754746339888
370.0,16834.685211432705,0.056096477477677896
370.0,16896.898684524538,0.20875938260442506
370.0,16897.8324674544,0.32973922373437825
372.0,16208.207949823007,0.061222649311759275
372.0,16411.225009682305,0.035938548047549576
375.0,15507.686042538797,0.11116488006963042
375.0,15984.46288782049,0.0457457035636536
375.0,16607.724920503577,0.03851262601304899
378.0,15504.782082485064,0.14734758507589518
378.0,15565.101332266944,0.08631861915848395
378.0,16074.630545272583,0.10616657471655482
378.0,16311.76665185505,0.043249863020666045
378.0,16382.908285795826,0.09390790140588227
378.0,16933.354483559342,0.046487212715943485
381.0,15229.059912908278,0.06657438002206291
381.0,16932.18480927069,0.06027062024198515
386.0,16093.740709350632,0.05513684951583559
386.0,16094.630106904111,0.05671206305770131
386.0,16289.696767984411,0.04191105731516302
387.0,15622.43799096724,0.0421689218462578
387.0,16218.511758311419,0.07562711781311354
394.0,15535.304208197407,0.037183422472542034
394.0,16835.615556223955,0.28305573098056835
396.0,15222.185149158193,0.06881360265652002
398.0,16763.66602563914,0.036178183958390495
405.0,15744.069564761277,0.07457032279383977
408.0,15203.899843776662,0.30333750259700315
408.0,15897.94535986818,0.09936832879362106
408.0,15906.000801683595,0.059749122781916145
408.0,16186.054561127514,0.08623221194974197
408.0,16223.666118654339,0.1405246555539615
408.0,16319.881463510883,0.07933106063404476
408.0,16773.914638204827,0.12821815153020433
408.0,16817.018425314047,0.48718484240624466
408.0,16865.879766778256,0.3712691511999071
408.0,16878.444833382746,0.35639426623363357
409.0,15805.418511260528,0.04762131461911825
412.0,15669.6255718393,0.07781065216023905
413.0,15627.48173598884,0.05089037748905308
413.0,15646.207848838481,0.04216491561199839
413.0,16760.64816311277,0.03658958218182262
429.0,15157.340260587715,0.07701416068531698
429.0,15291.532074583116,0.08335115010838275
429.0,16197.91068746351,0.08688618526878704
430.0,16938.502010420823,0.046265489999386275
430.0,16940.842312613073,0.03758858912209859
431.0,15475.796133228272,0.050326651567595186
431.0,15476.43756459534,0.05338526979634158
431.0,15575.320784210468,0.052940182474521966
431.0,15804.981797441353,0.1170915665160283
431.0,16550.21964689323,0.11993349856161792
431.0,16852.836211684036,0.0425063395725207
432.0,15609.106637916992,0.04476452177330137
432.0,15903.806945875924,0.037664230837607976
433.0,16263.155313199375,0.0502643230234447
434.0,15198.019591304877,0.055498658565761
434.0,15340.320334066822,0.07204694467633854
434.0,16549.642588904982,0.0971482253622894
434.0,16608.66821803557,0.10736867876199065
434.0,16727.414146147923,0.07632603476617791
439.0,16106.26032466399,0.09855655178836867
446.0,16296.674826970388,0.09389824387210852
450.0,16250.135999997668,0.04925121027150113
453.0,15200.329419214777,0.08040948152163709
455.0,15322.198884464016,0.0929638554777994
455.0,15323.042283614008,0.10528680895028836
455.0,15324.735942426909,0.11446153971484146
455.0,15417.324023857189,0.09843476085355674
455.0,15417.892029364224,0.10934934004629487
455.0,15419.667182129364,0.08443941042548879
455.0,15454.21678376895,0.10755931396375952
455.0,15454.857320728312,0.10192763449367341
455.0,15455.924941324634,0.09690442098061679
455.0,15601.52315555321,0.09733010580847883
455.0,15662.280587000792,0.07590115824077168
455.0,15664.87739108564,0.0763888882010924
455.0,15794.686127225654,0.07109339538207082
456.0,15207.261009473763,0.07882026503408318
456.0,15207.891310760686,0.07809462416549656
456.0,15208.101416995029,0.07893650779452789
456.0,15209.151991708632,0.06845479825159508
456.0,15502.11663126757,0.0373419662714177
456.0,16611.793501109954,0.04321521654149495
460.0,15777.820104327646,0.042705277490536764
460.0,16427.103748162852,0.03654071383960744
464.0,15884.33361996554,0.05070230472319382
468.0,16497.836680404587,0.0865368613906706
470.0,15535.205411320749,0.053389497114293756
470.0,15650.600294759137,0.1897248953364144
470.0,15698.024408065292,0.04514051722622507
470.0,16726.7208672148,0.04673869347889343
470.0,16886.004659199556,0.039136308437756326
472.0,16794.728982924273,0.05717225737068929
475.0,16624.59216614689,0.042721827116117855
477.0,15248.562521398377,0.07848072836358394
480.0,15611.081822718412,0.04331627364805798
482.0,15151.767086439737,0.06708947205780125
482.0,16314.317301718549,0.092732262668813
483.0,16938.695165929585,0.5240841577787079
483.0,16939.204067129744,0.07153743821803019
487.0,15804.435922513188,0.06861472711612202
487.0,16426.422915796196,0.08778583979198763
487.0,16886.404587711622,0.03674763469656339
488.0,15172.997314631863,0.08725703978007604
489.0,15985.822999755123,0.0851494655143238
491.0,15499.546808422054,0.07389676535166116
491.0,16533.88832759164,0.04679061079135361
491.0,16921.19381947495,0.042596666356243026
492.0,15426.21503525524,0.08345315971159088
492.0,16146.745496125637,0.06563602200456142
492.0,16147.379326310676,0.4564618111774768
492.0,16148.084004798708,0.06714992193487869
492.0,16408.05110430259,0.06305346166408286
492.0,16496.013372871425,0.05037173522948382
492.0,16833.75491805276,0.08246598511471749
493.0,16762.971244222466,0.0537073470259924
494.0,16565.942243153862,0.11077680118358388
494.0,16946.928611688494,0.05273236747868754
501.0,15975.88773465282,0.04931648623495416
501.0,16100.08756581305,0.036936973015948026
501.0,16310.79371778575,0.053313606786863
501.0,16312.811189411419,0.04182398160356115
508.0,15782.616363266268,0.05443264853814384
508.0,16921.427596021684,0.03562482106999123
512.0,15963.311929322854,0.04354437718360151
514.0,15853.749800649046,0.0472426947736375
518.0,15174.175240240496,0.05336991677922957
518.0,15349.267918191319,0.06389794816463767
518.0,15462.118595316988,0.07460070037975974
518.0,15494.836572919054,0.04134024594927703
522.0,15435.866008534735,0.1521314342355736
522.0,16907.258411139817,0.1906010534858204
523.0,15451.227962290977,0.07127182675559841
523.0,15451.868375371472,0.14580623651443592
527.0,16411.516521439407,0.055400900616225046
528.0,15865.47211180345,0.06911009051273298
533.0,16423.472968261944,0.051812029558527026
545.0,15660.19589827466,0.0650639956464045
545.0,16513.763006570905,0.05384431102490772
549.0,16417.574662401756,0.03737227519818202
550.0,16675.585645248975,0.0775149151812178
556.0,15191.75849044772,0.15052715451859378
556.0,15245.603443372338,0.7421108559326208
556.0,15292.377139224189,0.22858036523148845
556.0,15436.461778208484,0.17972861228673204
556.0,15514.509427017632,0.03714001536385096
556.0,15551.024300418252,0.04280504785278409
556.0,15574.921167433346,0.05500816331809868
556.0,16035.81362339286,0.5289858555939965
556.0,16507.412351831837,0.17069186392849367
556.0,16558.84525554405,0.07875200271103394
556.0,16845.62001043961,0.05168388352030746
557.0,15246.178496177221,0.15856214565216575
557.0,15294.278705422119,0.09121704862439994
557.0,15339.987298246146,0.09079269539605853
557.0,15401.144655925404,0.09537556049547463
557.0,15638.064497945034,0.12827266526975442
557.0,15882.64429162225,0.07553465325285394
557.0,15925.347027244363,0.10045228286945468
557.0,16037.807633929315,0.07132845580625097
557.0,16134.491616590083,0.21058899393315578
557.0,16200.148666115252,0.08598865166763815
557.0,16242.729059041314,0.06375010065688011
557.0,16357.803994797197,0.07203433966642167
557.0,16373.559232865415,0.053537973856900574
557.0,16439.516772505016,0.06781454076094251
557.0,16509.236919296374,0.10826323220470865
557.0,16617.091069278136,0.06869896023973678
557.0,16699.635808711533,0.04715793059058088
557.0,16894.331047528292,0.07395743105663767
559.0,15247.23170125312,0.07914757957597085
559.0,15247.863659220904,0.07058980144382769
561.0,16581.69795686299,0.11667410100302242
563.0,16097.29859448314,0.0704456481359509
564.0,15792.649616600453,0.06949172728750234
566.0,16526.70359378108,0.05927256741206492
577.0,15566.825159621272,0.06571100576897716
577.0,15888.39222465738,0.0485752104552654
578.0,16813.23509805768,0.052606599581340605
595.0,15371.172628562468,0.07689134110391466
595.0,15371.384990627146,0.07572782206113049
595.0,15511.968164904085,0.06196986848023045
603.0,16888.49695987359,0.05492748738341297
604.0,15694.317295189467,0.13217315844428776
609.0,16211.25787723499,0.03598833410887464
609.0,16795.65711959172,0.04456035133241074
613.0,15178.71476956697,0.05922115123730647
613.0,15804.108406002717,0.050006496390391994
613.0,15854.625935448365,0.050273554618667324
627.0,15299.98482286161,0.0800668877694426
627.0,15401.32028042454,0.4418538568216428
627.0,15438.499755238892,0.43250345254591194
627.0,15474.01112537885,0.051129513388906735
627.0,15523.769673756406,0.07315282874947987
627.0,15552.31342588974,0.10745007459098287
627.0,15576.181532028533,0.09830205363215393
627.0,15603.641094687748,0.2514823218135779
627.0,15637.416367840973,0.4382682879798835
627.0,15662.064206092691,0.045358093679831235
627.0,15663.860601560275,0.04975156876598659
627.0,15708.548151618968,0.181426598607081
627.0,15744.287078623101,0.1421036770281182
627.0,15757.993056270083,0.04613789801026049
627.0,15766.924935807121,0.08763855001434656
627.0,15789.377202924905,0.04827470215415952
627.0,15873.584200076974,0.05113204474143665
627.0,15874.572828500424,0.040996538762396034
627.0,15876.358782527834,0.05152683609498687
627.0,15895.529522889272,0.09036744856025303
627.0,15916.845473527075,0.06748812004218008
627.0,15946.262345642028,0.059615664058030794
627.0,15978.757287927072,0.21645443424845912
627.0,16086.069931055175,0.38824541707207316
627.0,16323.489342168301,0.18509907192840125
627.0,16370.012084422677,0.09263921742567985
627.0,16371.14292385396,0.07033308021370185
627.0,16394.908605555895,0.08772168221016209
627.0,16508.78075852458,0.4698254230750395
627.0,16698.943681070294,1.3578154277834327
627.0,16715.10080276332,0.2651057033420109
627.0,16715.68362996892,0.2856470223457367
627.0,16910.443588929178,0.8147676824222823
627.0,16911.144482689706,0.046717118114600775
629.0,16763.20283482844,0.04443225533321164
632.0,16770.464638929618,0.04744247420539089
632.0,16862.384967809186,0.0511731340667892
637.0,15510.87626444573,0.048532323000558895
637.0,16586.8877171779,0.038761537379644356
640.0,16935.92805142189,0.05942450164927107
640.0,16936.863991253835,0.05430103920182596
642.0,15228.77938581059,0.05893200757554426
642.0,16092.62903152364,0.07528989059391748
643.0,15391.147492200686,0.09058447096345958
643.0,15426.911923064341,0.06193634735002135
643.0,15650.167858666271,0.11852931364367278
643.0,16468.574166732044,0.05634660511001761
645.0,16611.502074677977,0.0416641063289674
649.0,16064.869074445674,0.09510202748694878
658.0,16100.634826139585,0.05533192926260166
658.0,16437.469212069722,0.04634540266626431
674.0,15620.081146835462,0.2439568502371653
674.0,15693.181586098062,0.046540360101758514
674.0,16521.329773542413,0.09159017391385083
674.0,16799.834369376484,0.10053385363307978
675.0,15160.205742567412,0.06880510108048216
675.0,15197.599660306221,0.06496210667820795
682.0,15193.407652067473,0.03877827789822117
682.0,16854.466104251343,0.035500446927315576
683.0,15167.81419746091,0.06373473860415362
685.0,15155.874486704513,0.08549471850637537
685.0,15156.293264778089,0.08352145648359549
685.0,15156.921453584975,0.06932486244110404
685.0,15218.543683602633,0.07223601612078798
685.0,15224.91932405736,0.07586382367716732
685.0,15225.480240984762,0.08112525974146703
685.0,15226.602137320671,0.07668816884885069
709.0,15370.683869744635,0.039731564107486766
709.0,16927.273059479587,0.054879934784566584
709.0,16927.547753088613,0.07511991624672691
710.0,15862.403754184981,0.0938156985230747
714.0,15386.682772122846,0.08496388131590304
717.0,16425.04332614232,0.07911015791581955
718.0,15855.502118665987,0.05023867906608894
720.0,15323.889089621698,0.14723660716351897
720.0,15324.457013369556,0.1564169319807155
720.0,15325.15938637941,0.15034906921579055
720.0,15418.176040210357,0.12721954246596884
720.0,15418.815083374924,0.1449962685405286
720.0,15419.241126866054,0.15333484116409568
720.0,15453.78977387806,0.12369469742936753
720.0,15454.430293138957,0.1407126384897891
720.0,15455.708021963472,0.1535378358621426
720.0,15499.760944053822,0.1355067138794891
720.0,15512.828813497788,0.10372186948617831
720.0,15661.631453244627,0.10189815788960796
720.0,15662.713357785333,0.10572209102551605
720.0,15666.028228817164,0.15301268633731402
720.0,15695.205270348419,0.0987592258985254
720.0,15795.04981766851,0.07190023190071883
720.0,15795.849965584941,0.07844863926934066
720.0,15797.814137282296,0.06875448011216845
720.0,15894.651127736666,0.07120015301625288
723.0,16483.02813810113,0.05287513435249899
723.0,16556.975266200956,0.0543771720748553
724.0,15149.59420395451,0.12215370056112165
724.0,15351.223688603892,0.12955563471682616
724.0,15361.407144443594,0.1125461988077556
724.0,15412.212914387186,0.052656799501308756
724.0,15412.851710395782,0.10020445166673543
724.0,16046.007838141546,0.09221686178920949
724.0,16160.358839121698,0.0727703567801531
733.0,16341.089175811245,0.0486243590434735
733.0,16341.540703029383,0.06348751144842082
742.0,15139.969491176827,0.06749120741508806
742.0,16313.569594562712,0.076065713263524
742.0,16338.240541531322,0.05110617568386032
742.0,16758.25557893447,0.04195904574247352
746.0,15942.594502037842,0.045396578963931525
747.0,15155.103433388806,0.09853930543311896
748.0,16801.691258302904,0.05707387557740223
749.0,15751.901957287553,0.07677081507185761
750.0,16403.442477542914,0.0642464082818245
754.0,15161.612087879763,0.06770317182694248
755.0,16543.869484121675,0.0581682691425362
759.0,16610.51854772732,0.04449004862033471
765.0,15173.326725288567,0.051662207224009014
792.0,16934.212295878016,0.039877379854757304
799.0,16536.858107686152,0.03796740681265759
799.0,16887.64146293356,0.037369861180344244
800.0,15262.322250166415,0.07229683378338962
804.0,16684.444895483,0.04416321873138913
805.0,16357.273102757881,0.06083460603893323
805.0,16736.366994497348,0.037749030207982724
806.0,15507.203144926549,0.037056141927800754
808.0,15812.026146638827,0.10087003503219558
808.0,16075.29679676343,0.060644849670149076
809.0,15611.800755992599,0.038884501785751445
810.0,16806.651336549105,0.1125853419730876
812.0,16198.134471415471,0.09388856117929456
812.0,16264.735309322188,0.03536577137611741
812.0,16392.19078245555,0.06289651630235288
812.0,16482.57270149471,0.06725767746310232
812.0,16557.432758654646,0.07807504027218096
814.0,15192.648015766405,0.09681443874854835
814.0,15293.36310683536,0.2796338928397542
814.0,15575.764814837443,0.049317323776072536
814.0,15708.220900577744,0.07890415263298
814.0,16085.516111576118,0.3891135920416026
814.0,16420.750409979068,0.056826624678402785
814.0,16438.835425672238,0.04703228570447788
814.0,16485.07775856642,0.17685210612315475
814.0,16508.324610356794,0.30330811338430974
814.0,16543.484924109533,0.061015816093411446
814.0,16559.94919311982,0.06490360483191468
814.0,16663.98648708328,0.0573644991752334
814.0,16698.482278579373,0.8536741709944525
814.0,16714.638953840797,0.0724670106625824
814.0,16737.658948132434,0.07094438074970467
814.0,16739.497952127098,0.050652942690388225
814.0,16874.50336804991,0.1067076669364845
819.0,15975.610967291437,0.14276360007315114
819.0,16082.84957720738,0.20614595244819675
819.0,16391.45028960917,0.05372339532862009
828.0,16288.196500384709,0.05617947046761826
833.0,15153.152711257662,0.07653255317151503
833.0,15890.336542015302,0.13563672368286817
833.0,15966.43832086097,0.07488616124329883
833.0,15984.757335212109,0.14908103041807652
835.0,15175.150259369704,0.08570694966302939
835.0,15206.000485268647,0.08929373199734797
835.0,15898.823937071811,0.05491378453765598
837.0,15299.77344721989,0.03834315325611454
837.0,16280.10458380916,0.06916066623804754
838.0,15623.65766050485,0.04359872196875922
842.0,15174.444778447112,0.0370566481507166
842.0,16756.62764100996,0.08344277326527585
843.0,15171.586586248115,0.04514632923862946
844.0,16416.894224974494,0.040571329235368575
846.0,16425.515183201107,0.04320370948569281
850.0,16041.796398882654,0.03958676549468057
850.0,16490.33130041043,0.05442245042124676
853.0,15245.125363851606,0.04631021237521585
853.0,15247.021054417675,0.07655935173502545
853.0,15293.64482375152,0.05222849429819997
853.0,15338.503861682486,0.11105100318822085
853.0,15814.592289457389,0.05473404562700056
853.0,16036.921376414975,0.24722573527013753
853.0,16134.92682035868,0.1307158895624236
853.0,16698.020888837294,0.4761421840138786
853.0,16714.17711767945,0.06398364261975889
853.0,16909.509109102248,0.20236329561724878
860.0,15812.62603170108,0.03524261022326135
861.0,16918.629910911262,0.044213656360811336
862.0,15149.936395499446,0.07514301401707932
862.0,15150.431424602244,0.07685387849074693
862.0,15864.814556637837,0.09215214403710763
865.0,16851.75709496143,0.03655370335769596
877.0,15368.836839477484,0.040256380661700536
877.0,16925.63612619589,0.055165048134970696
880.0,15248.743094006835,0.0905323259001183
882.0,15160.159198926436,0.05213870499483703
882.0,15165.569173177826,0.05739005277940251
882.0,15173.383291344582,0.06904861495673104
904.0,15340.162225347087,0.05328765397795254
904.0,15909.897472746972,0.04880975760265127
907.0,15370.319839025153,0.04745701890787462
908.0,15468.101030103535,0.03647672049901107
908.0,15473.65822066471,0.07294086494072395
909.0,16162.106059851138,0.04573475522790002
912.0,15158.447163255225,0.06979615408111062
912.0,15224.498649801888,0.07956044832628754
915.0,15621.670607490558,0.12062530296101838
915.0,15694.771601791557,0.11213828734017593
915.0,16522.434833232695,0.043284310214342064
915.0,16800.98753219623,0.08647777732099794
917.0,16612.88275314679,0.040596850531405576
921.0,15297.025829604849,0.061903989941953744
921.0,16628.037681575126,0.05382648158839982
921.0,16628.956606286305,0.05470316998730948
923.0,16120.666741498708,0.11330316349510615
925.0,16212.687061967845,0.04544058172803025
931.0,16360.656039586283,0.05011496736608495
931.0,16789.393192332518,0.07460456568534485
931.0,16790.08906886998,0.7749582582130599
931.0,16790.553002585028,0.11551714598869309
932.0,16107.510702485866,0.07163818823591021
933.0,15294.010392407292,0.1037354548135706
933.0,15401.566833688725,0.05035384711164132
933.0,15603.928527341299,0.05386754729268639
